commit_time,commit_id,gpu_index,folder,kernel,arch,compile_status,run_status,verify_passed,timing_avg_ms,tflops,status,compile_log,run_log,notes
"20260320_224644","d9d7baa75d56","0","gemm_sp","gemm_sp_f16_dyn_sm90_warpspec_1p1c_swizzle64_128_prepack.co","sm_90a","ok","ok","1","1.25024","439.719","ok","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__gemm_sp__gemm_sp_f16_dyn_sm90_warpspec_1p1c_swizzle64_128_prepack.compile.log","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__gemm_sp__gemm_sp_f16_dyn_sm90_warpspec_1p1c_swizzle64_128_prepack.run.log",""
"20260320_224644","d9d7baa75d56","0","gemm_sp","gemm_sp_f16_dyn_sm90_warpspec_1p2c_swizzle128_128.co","sm_90a","ok","fail(134)","0","","","run_failed","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__gemm_sp__gemm_sp_f16_dyn_sm90_warpspec_1p2c_swizzle128_128.compile.log","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__gemm_sp__gemm_sp_f16_dyn_sm90_warpspec_1p2c_swizzle128_128.run.log","runtime failed"
"20260320_224644","d9d7baa75d56","0","gemm_sp","gemm_sp_f16_dyn_sm90_warpspec_1p2c_swizzle128_128_prepack.co","sm_90a","ok","ok","1","1.5206","361.538","ok","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__gemm_sp__gemm_sp_f16_dyn_sm90_warpspec_1p2c_swizzle128_128_prepack.compile.log","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__gemm_sp__gemm_sp_f16_dyn_sm90_warpspec_1p2c_swizzle128_128_prepack.run.log",""
"20260320_224644","d9d7baa75d56","0","gemm_sp","gemm_sp_f16_dyn_sm90_warpspec_1p2c_swizzle64_128.co","sm_90a","ok","fail(134)","0","","","run_failed","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__gemm_sp__gemm_sp_f16_dyn_sm90_warpspec_1p2c_swizzle64_128.compile.log","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__gemm_sp__gemm_sp_f16_dyn_sm90_warpspec_1p2c_swizzle64_128.run.log","runtime failed"
"20260320_224644","d9d7baa75d56","0","gemm_sp","gemm_sp_f16_dyn_sm90_warpspec_1p2c_swizzle64_128_prepack.co","sm_90a","ok","ok","1","1.2897","426.265","ok","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__gemm_sp__gemm_sp_f16_dyn_sm90_warpspec_1p2c_swizzle64_128_prepack.compile.log","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__gemm_sp__gemm_sp_f16_dyn_sm90_warpspec_1p2c_swizzle64_128_prepack.run.log",""
"20260320_224644","d9d7baa75d56","0","gemm_sp","gemm_sp_f16_dynamic_sm90_swizzle128_128.co","sm_90a","ok","fail(134)","0","1.50015","366.467","run_failed","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__gemm_sp__gemm_sp_f16_dynamic_sm90_swizzle128_128.compile.log","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__gemm_sp__gemm_sp_f16_dynamic_sm90_swizzle128_128.run.log","runtime failed"
"20260320_224644","d9d7baa75d56","0","gemm_sp","gemm_sp_f16_dynamic_sm90_swizzle64_128.co","sm_90a","ok","ok","1","1.34804","407.82","ok","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__gemm_sp__gemm_sp_f16_dynamic_sm90_swizzle64_128.compile.log","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__gemm_sp__gemm_sp_f16_dynamic_sm90_swizzle64_128.run.log",""
"20260320_224644","d9d7baa75d56","0","gemm_sp","gemm_sp_f16_dynamic_sm90_swizzle64_128_prepack.co","sm_90a","ok","ok","1","1.35546","405.587","ok","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__gemm_sp__gemm_sp_f16_dynamic_sm90_swizzle64_128_prepack.compile.log","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__gemm_sp__gemm_sp_f16_dynamic_sm90_swizzle64_128_prepack.run.log",""
"20260320_224644","d9d7baa75d56","0","gemm_sp","gemm_sp_f16_prepack.co","","fail(134)","skipped","0","","","compile_failed","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__gemm_sp__gemm_sp_f16_prepack.compile.log","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__gemm_sp__gemm_sp_f16_prepack.run.log","compile failed"
"20260320_224644","d9d7baa75d56","0","gemm_sp","gemm_sp_f16_prepack_swizzlex128x128.co","","fail(134)","skipped","0","","","compile_failed","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__gemm_sp__gemm_sp_f16_prepack_swizzlex128x128.compile.log","/home/kiki/choreo/build/kernel-batch/20260320_224644_d9d7baa75d56/logs/benchmark__performance__gemm_sp__gemm_sp_f16_prepack_swizzlex128x128.run.log","compile failed"
